agency_ori_7,nonzero_years,offense,consistent,ori_group,larger_city
IN362SP,9.0,assault_gun,False,8D,False
IN363SP,13.0,assault_gun,False,8D,False
IN364SP,8.0,assault_gun,False,9D,False
IN365SP,10.0,assault_gun,False,9D,False
IN366SP,8.0,assault_gun,False,8D,False
IN367SP,8.0,assault_gun,False,9D,False
IN368SP,4.0,assault_gun,False,8D,False
IN369SP,21.0,assault_gun,False,8D,False
IN370SP,3.0,assault_gun,False,8D,False
IN371SP,13.0,assault_gun,False,9D,False
IN372SP,8.0,assault_gun,False,9D,False
IN373SP,16.0,assault_gun,False,9D,False
IN374SP,8.0,assault_gun,False,8D,False
IN375SP,7.0,assault_gun,False,8D,False
IN376SP,3.0,assault_gun,False,8D,False
IN377SP,12.0,assault_gun,False,9D,False
IN378SP,13.0,assault_gun,False,8D,False
IN379SP,11.0,assault_gun,False,9D,False
IN380SP,2.0,assault_gun,False,8D,False
IN381SP,3.0,assault_gun,False,9D,False
IN382SP,5.0,assault_gun,False,9D,False
IN383SP,4.0,assault_gun,False,9D,False
IN384SP,15.0,assault_gun,False,9D,False
IN385SP,2.0,assault_gun,False,8D,False
IN386SP,4.0,assault_gun,False,8D,False
IN387SP,10.0,assault_gun,False,9D,False
IN388SP,11.0,assault_gun,False,9D,False
IN389SP,6.0,assault_gun,False,8D,False
IN390SP,6.0,assault_gun,False,9D,False
IN391SP,9.0,assault_gun,False,8D,False
IN392SP,6.0,assault_gun,False,9D,False
INDI001,0.0,assault_gun,False,7,False
INDI002,0.0,assault_gun,False,7,False
INDI003,1.0,assault_gun,False,7,False
INIEP00,3.0,assault_gun,False,7,False
INIPD00,36.0,assault_gun,True,1B,True
INISP00,0.0,assault_gun,False,9D,False
KS00100,8.0,assault_gun,False,8D,False
KS00101,1.0,assault_gun,False,7,False
KS00102,15.0,assault_gun,False,6,False
KS00103,0.0,assault_gun,False,7,False
KS00104,0.0,assault_gun,False,7,False
KS00200,8.0,assault_gun,False,8D,False
KS00201,18.0,assault_gun,False,6,False
KS00202,0.0,assault_gun,False,7,False
KS00203,0.0,assault_gun,False,7,False
KS00204,0.0,assault_gun,False,7,False
KS00300,12.0,assault_gun,False,8D,False
KS00301,25.0,assault_gun,False,5,False
KS00400,6.0,assault_gun,False,8D,False
KS00401,1.0,assault_gun,False,7,False
KS00402,7.0,assault_gun,False,7,False
KS00500,17.0,assault_gun,False,8D,False
KS00501,3.0,assault_gun,False,7,False
KS00502,25.0,assault_gun,False,5,False
KS00503,9.0,assault_gun,False,6,False
KS00504,0.0,assault_gun,False,7,False
KS00505,0.0,assault_gun,False,7,False
KS00600,9.0,assault_gun,False,8D,False
KS00601,20.0,assault_gun,False,6,False
KS00602,0.0,assault_gun,False,7,False
KS00700,21.0,assault_gun,False,8D,False
KS00701,11.0,assault_gun,False,6,False
KS00702,4.0,assault_gun,False,7,False
KS00800,31.0,assault_gun,False,9B,False
KS00801,20.0,assault_gun,False,6,False
KS00802,27.0,assault_gun,False,5,False
KS00803,0.0,assault_gun,False,7,False
KS00804,1.0,assault_gun,False,7,False
KS00805,8.0,assault_gun,False,5,False
KS00806,4.0,assault_gun,False,6,False
KS00807,0.0,assault_gun,False,7,False
KS00808,1.0,assault_gun,False,7,False
KS00810,0.0,assault_gun,False,7,False
KS00812,0.0,assault_gun,False,7,False
KS00813,0.0,assault_gun,False,7,False
KS00900,3.0,assault_gun,False,8D,False
KS01000,12.0,assault_gun,False,8D,False
KS01001,5.0,assault_gun,False,7,False
KS01002,1.0,assault_gun,False,7,False
KS01100,23.0,assault_gun,False,8D,False
KS01101,7.0,assault_gun,False,6,False
KS01102,13.0,assault_gun,False,6,False
KS01103,12.0,assault_gun,False,6,False
KS01104,1.0,assault_gun,False,7,False
KS01105,0.0,assault_gun,False,7,False
KS01107,0.0,assault_gun,False,7,False
KS01200,2.0,assault_gun,False,8D,False
KS01201,0.0,assault_gun,False,7,False
KS01202,0.0,assault_gun,False,7,False
KS01300,5.0,assault_gun,False,8D,False
KS01400,10.0,assault_gun,False,8D,False
KS01401,13.0,assault_gun,False,6,False
KS01402,0.0,assault_gun,False,7,False
KS01403,0.0,assault_gun,False,7,False
KS01500,12.0,assault_gun,False,8D,False
KS01501,8.0,assault_gun,False,6,False
KS01502,0.0,assault_gun,False,7,False
KS01506,0.0,assault_gun,False,7,False
KS01600,17.0,assault_gun,False,8D,False
KS01601,1.0,assault_gun,False,6,False
KS01603,2.0,assault_gun,False,7,False
KS01604,1.0,assault_gun,False,7,False
KS01605,0.0,assault_gun,False,7,False
KS01700,0.0,assault_gun,False,8D,False
KS01701,0.0,assault_gun,False,7,False
KS01702,0.0,assault_gun,False,7,False
KS01800,14.0,assault_gun,False,8D,False
KS01801,28.0,assault_gun,False,5,False
KS01802,17.0,assault_gun,False,5,False
KS01803,1.0,assault_gun,False,7,False
KS01804,2.0,assault_gun,False,7,False
KS01806,0.0,assault_gun,False,7,False
KS01900,25.0,assault_gun,False,8D,False
KS01901,28.0,assault_gun,False,5,False
KS01902,6.0,assault_gun,False,7,False
KS01903,6.0,assault_gun,False,6,False
KS01904,8.0,assault_gun,False,6,False
KS01905,0.0,assault_gun,False,7,False
KS01906,0.0,assault_gun,False,7,False
KS01907,2.0,assault_gun,False,7,False
KS01908,0.0,assault_gun,False,7,False
KS01909,2.0,assault_gun,False,7,False
KS01912,0.0,assault_gun,False,,
KS02000,1.0,assault_gun,False,8D,False
KS02001,1.0,assault_gun,False,7,False
KS02100,21.0,assault_gun,False,8D,False
KS02101,15.0,assault_gun,False,6,False
KS02102,6.0,assault_gun,False,7,False
KS02103,3.0,assault_gun,False,7,False
KS02104,0.0,assault_gun,False,7,False
KS02105,1.0,assault_gun,False,7,False
KS02106,0.0,assault_gun,False,7,False
KS02200,12.0,assault_gun,False,9D,False
KS02201,9.0,assault_gun,False,7,False
KS02202,0.0,assault_gun,False,7,False
KS02203,6.0,assault_gun,False,7,False
KS02204,0.0,assault_gun,False,7,False
KS02300,19.0,assault_gun,False,9C,False
KS02301,27.0,assault_gun,False,3,False
KS02302,8.0,assault_gun,False,7,False
KS02303,6.0,assault_gun,False,6,False
KS02304,15.0,assault_gun,False,6,False
KS02400,8.0,assault_gun,False,8D,False
KS02401,2.0,assault_gun,False,7,False
KS02402,0.0,assault_gun,False,7,False
KS02500,7.0,assault_gun,False,8D,False
KS02501,0.0,assault_gun,False,7,False
KS02600,18.0,assault_gun,False,8D,False
KS02601,27.0,assault_gun,False,5,False
KS02602,5.0,assault_gun,False,7,False
KS02603,0.0,assault_gun,False,7,False
KS02604,0.0,assault_gun,False,7,False
KS02700,10.0,assault_gun,False,8D,False
KS02701,4.0,assault_gun,False,6,False
KS02702,1.0,assault_gun,False,7,False
KS02703,0.0,assault_gun,False,7,False
KS02704,0.0,assault_gun,False,7,False
KS02800,29.0,assault_gun,False,8D,False
KS02801,31.0,assault_gun,False,4,False
KS02802,1.0,assault_gun,False,7,False
KS02803,0.0,assault_gun,False,7,False
KS02900,18.0,assault_gun,False,8D,False
KS02901,31.0,assault_gun,False,4,False
KS02902,0.0,assault_gun,False,7,False
KS02903,0.0,assault_gun,False,7,False
KS02905,0.0,assault_gun,False,7,False
KS03000,20.0,assault_gun,False,8C,False
KS03001,28.0,assault_gun,False,5,False
KS03002,3.0,assault_gun,False,7,False
KS03004,0.0,assault_gun,False,7,False
KS03006,0.0,assault_gun,False,7,False
KS03007,1.0,assault_gun,False,7,False
KS03100,20.0,assault_gun,False,8C,False
KS03101,31.0,assault_gun,False,5,False
KS03102,8.0,assault_gun,False,7,False
KS03200,7.0,assault_gun,False,8D,False
KS03201,0.0,assault_gun,False,7,False
KS03300,2.0,assault_gun,False,8D,False
KS03301,1.0,assault_gun,False,7,False
KS03400,9.0,assault_gun,False,8D,False
KS03401,11.0,assault_gun,False,6,False
KS03500,4.0,assault_gun,False,8D,False
KS03501,0.0,assault_gun,False,7,False
KS03502,0.0,assault_gun,False,7,False
KS03503,0.0,assault_gun,False,,
KS03600,6.0,assault_gun,False,8D,False
KS03601,0.0,assault_gun,False,7,False
KS03700,14.0,assault_gun,False,8D,False
KS03701,3.0,assault_gun,False,7,False
KS03702,0.0,assault_gun,False,7,False
KS03800,5.0,assault_gun,False,8D,False
KS03900,7.0,assault_gun,False,8D,False
KS03901,9.0,assault_gun,False,7,False
KS03902,2.0,assault_gun,False,7,False
KS03903,2.0,assault_gun,False,7,False
KS04000,8.0,assault_gun,False,9D,False
KS04001,27.0,assault_gun,False,5,False
KS04002,1.0,assault_gun,False,6,False
KS04003,2.0,assault_gun,False,7,False
KS04004,2.0,assault_gun,False,7,False
KS04005,0.0,assault_gun,False,7,False
KS04006,0.0,assault_gun,False,7,False
KS04007,0.0,assault_gun,False,7,False
KS04100,8.0,assault_gun,False,8D,False
KS04101,1.0,assault_gun,False,7,False
KS04102,0.0,assault_gun,False,7,False
KS04200,7.0,assault_gun,False,8D,False
KS04300,18.0,assault_gun,False,9D,False
KS04301,7.0,assault_gun,False,6,False
KS04302,0.0,assault_gun,False,7,False
KS04303,0.0,assault_gun,False,7,False
KS04304,0.0,assault_gun,False,7,False
KS04400,19.0,assault_gun,False,9C,False
KS04401,0.0,assault_gun,False,7,False
KS04402,0.0,assault_gun,False,7,False
KS04403,1.0,assault_gun,False,7,False
KS04404,2.0,assault_gun,False,7,False
KS04405,0.0,assault_gun,False,7,False
KS04406,0.0,assault_gun,False,7,False
KS04407,0.0,assault_gun,False,7,False
KS04408,1.0,assault_gun,False,7,False
KS04409,0.0,assault_gun,False,7,False
KS04500,5.0,assault_gun,False,8D,False
KS04600,26.0,assault_gun,False,9C,False
KS04601,3.0,assault_gun,False,6,False
KS04602,21.0,assault_gun,False,4,False
KS04603,28.0,assault_gun,False,5,False
KS04604,16.0,assault_gun,False,6,False
KS04605,27.0,assault_gun,False,2,True
KS04606,27.0,assault_gun,False,2,True
KS04607,13.0,assault_gun,False,5,False
KS04608,16.0,assault_gun,False,6,False
KS04609,31.0,assault_gun,False,3,False
KS04610,24.0,assault_gun,False,3,False
KS04611,4.0,assault_gun,False,7,False
KS04612,19.0,assault_gun,False,5,False
KS04613,2.0,assault_gun,False,6,False
KS04617,12.0,assault_gun,False,6,False
KS04619,3.0,assault_gun,False,7,False
KS04620,1.0,assault_gun,False,9D,False
KS04622,0.0,assault_gun,False,7,False
KS04623,0.0,assault_gun,False,7,False
KS04624,0.0,assault_gun,False,7,False
KS04625,0.0,assault_gun,False,7,False
KS04626,0.0,assault_gun,False,7,False
KS04700,19.0,assault_gun,False,8D,False
KS04800,7.0,assault_gun,False,9D,False
KS04801,9.0,assault_gun,False,6,False
KS04803,0.0,assault_gun,False,7,False
KS04900,9.0,assault_gun,False,8D,False
KS04902,0.0,assault_gun,False,7,False
KS05000,13.0,assault_gun,False,8D,False
KS05001,28.0,assault_gun,False,5,False
KS05002,1.0,assault_gun,False,7,False
KS05003,7.0,assault_gun,False,7,False
KS05004,1.0,assault_gun,False,7,False
KS05005,0.0,assault_gun,False,7,False
KS05006,0.0,assault_gun,False,7,False
KS05100,2.0,assault_gun,False,8D,False
KS05200,29.0,assault_gun,False,9C,False
KS05201,31.0,assault_gun,False,4,False
KS05202,14.0,assault_gun,False,6,False
KS05203,13.0,assault_gun,False,5,False
KS05205,4.0,assault_gun,False,6,False
KS05300,4.0,assault_gun,False,8D,False
KS05400,20.0,assault_gun,False,9D,False
KS05401,1.0,assault_gun,False,7,False
KS05402,3.0,assault_gun,False,7,False
KS05403,1.0,assault_gun,False,7,False
KS05404,0.0,assault_gun,False,7,False
KS05405,0.0,assault_gun,False,7,False
KS05500,4.0,assault_gun,False,8D,False
KS05501,9.0,assault_gun,False,7,False
KS05600,16.0,assault_gun,False,8D,False
KS05601,24.0,assault_gun,False,5,False
KS05602,1.0,assault_gun,False,7,False
KS05603,0.0,assault_gun,False,7,False
KS05700,11.0,assault_gun,False,8D,False
KS05701,19.0,assault_gun,False,5,False
KS05702,2.0,assault_gun,False,6,False
KS05703,1.0,assault_gun,False,7,False
KS05704,0.0,assault_gun,False,7,False
KS05705,0.0,assault_gun,False,,
KS05706,0.0,assault_gun,False,7,False
KS05708,1.0,assault_gun,False,7,False
KS05709,0.0,assault_gun,False,7,False
KS05800,9.0,assault_gun,False,8D,False
KS05801,5.0,assault_gun,False,6,False
KS05802,5.0,assault_gun,False,7,False
KS05803,2.0,assault_gun,False,7,False
KS05804,0.0,assault_gun,False,7,False
KS05805,0.0,assault_gun,False,7,False
KS05806,0.0,assault_gun,False,7,False
KS05900,9.0,assault_gun,False,8D,False
KS05901,7.0,assault_gun,False,6,False
KS05902,1.0,assault_gun,False,7,False
KS05903,0.0,assault_gun,False,7,False
KS05904,0.0,assault_gun,False,7,False
KS06000,5.0,assault_gun,False,8D,False
KS06001,2.0,assault_gun,False,7,False
KS06100,19.0,assault_gun,False,9C,False
KS06101,13.0,assault_gun,False,6,False
KS06102,19.0,assault_gun,False,6,False
KS06103,2.0,assault_gun,False,6,False
KS06200,6.0,assault_gun,False,8D,False
KS06201,17.0,assault_gun,False,6,False
KS06203,0.0,assault_gun,False,7,False
KS06300,18.0,assault_gun,False,8C,False
KS06301,30.0,assault_gun,False,6,False
KS06302,26.0,assault_gun,False,6,False
KS06303,7.0,assault_gun,False,7,False
KS06304,4.0,assault_gun,False,7,False
KS06400,4.0,assault_gun,False,8D,False
KS06401,7.0,assault_gun,False,7,False
KS06402,0.0,assault_gun,False,7,False
KS06500,6.0,assault_gun,False,8D,False
KS06501,13.0,assault_gun,False,7,False
KS06502,0.0,assault_gun,False,7,False
KS06600,9.0,assault_gun,False,8D,False
KS06601,5.0,assault_gun,False,6,False
KS06602,1.0,assault_gun,False,7,False
KS06700,16.0,assault_gun,False,8D,False
KS06701,24.0,assault_gun,False,6,False
KS06702,0.0,assault_gun,False,7,False
KS06800,6.0,assault_gun,False,8D,False
KS06801,0.0,assault_gun,False,7,False
KS06900,6.0,assault_gun,False,8D,False
KS06901,4.0,assault_gun,False,6,False
KS07000,17.0,assault_gun,False,9D,False
KS07001,9.0,assault_gun,False,6,False
KS07002,1.0,assault_gun,False,7,False
KS07003,0.0,assault_gun,False,7,False
KS07004,0.0,assault_gun,False,7,False
KS07005,0.0,assault_gun,False,7,False
KS07006,0.0,assault_gun,False,7,False
KS07007,0.0,assault_gun,False,7,False
KS07008,1.0,assault_gun,False,7,False
KS07100,0.0,assault_gun,False,8D,False
KS07101,1.0,assault_gun,False,7,False
KS07102,0.0,assault_gun,False,7,False
KS07200,6.0,assault_gun,False,8D,False
KS07201,0.0,assault_gun,False,7,False
KS07202,2.0,assault_gun,False,7,False
KS07300,7.0,assault_gun,False,8D,False
KS07301,10.0,assault_gun,False,6,False
KS07400,11.0,assault_gun,False,8D,False
KS07401,1.0,assault_gun,False,6,False
KS07402,0.0,assault_gun,False,7,False
KS07500,19.0,assault_gun,False,9C,False
KS07501,3.0,assault_gun,False,6,False
KS07502,6.0,assault_gun,False,6,False
KS07504,0.0,assault_gun,False,7,False
KS07505,0.0,assault_gun,False,7,False
KS07506,0.0,assault_gun,False,7,False
KS07600,13.0,assault_gun,False,8D,False
KS07601,17.0,assault_gun,False,6,False
KS07602,3.0,assault_gun,False,7,False
KS07700,7.0,assault_gun,False,8D,False
KS07701,1.0,assault_gun,False,7,False
KS07800,20.0,assault_gun,False,8C,False
KS07801,31.0,assault_gun,False,4,False
KS07802,7.0,assault_gun,False,6,False
KS07803,0.0,assault_gun,False,7,False
KS07804,0.0,assault_gun,False,7,False
KS07806,0.0,assault_gun,False,7,False
KS07808,0.0,assault_gun,False,7,False
KS07809,0.0,assault_gun,False,,
KS07900,6.0,assault_gun,False,8D,False
KS07901,4.0,assault_gun,False,7,False
KS08000,12.0,assault_gun,False,8D,False
KS08001,11.0,assault_gun,False,6,False
KS08002,6.0,assault_gun,False,7,False
KS08003,0.0,assault_gun,False,7,False
KS08004,0.0,assault_gun,False,7,False
KS08005,0.0,assault_gun,False,7,False
KS08006,0.0,assault_gun,False,7,False
KS08100,29.0,assault_gun,False,9B,False
KS08101,13.0,assault_gun,False,3,False
KS08102,2.0,assault_gun,False,7,False
KS08200,3.0,assault_gun,False,8D,False
KS08201,3.0,assault_gun,False,7,False
KS08202,2.0,assault_gun,False,7,False
KS08300,6.0,assault_gun,False,8D,False
KS08301,0.0,assault_gun,False,7,False
KS08400,12.0,assault_gun,False,8D,False
KS08401,20.0,assault_gun,False,6,False
KS08500,23.0,assault_gun,False,8D,False
KS08501,31.0,assault_gun,False,4,False
KS08502,0.0,assault_gun,False,7,False
KS08504,0.0,assault_gun,False,7,False
KS08600,4.0,assault_gun,False,8D,False
KS08601,13.0,assault_gun,False,6,False
KS08700,28.0,assault_gun,False,9B,False
KS08701,25.0,assault_gun,False,5,False
KS08702,22.0,assault_gun,False,5,False
KS08703,24.0,assault_gun,False,1C,True
KS08705,7.0,assault_gun,False,6,False
KS08706,1.0,assault_gun,False,7,False
KS08707,0.0,assault_gun,False,7,False
KS08708,0.0,assault_gun,False,7,False
KS08709,2.0,assault_gun,False,7,False
KS08710,1.0,assault_gun,False,6,False
KS08711,6.0,assault_gun,False,6,False
KS08713,0.0,assault_gun,False,7,False
KS08714,0.0,assault_gun,False,7,False
KS08715,5.0,assault_gun,False,6,False
KS08716,11.0,assault_gun,False,6,False
KS08718,2.0,assault_gun,False,6,False
KS08720,0.0,assault_gun,False,7,False
KS08721,0.0,assault_gun,False,7,False
KS08723,0.0,assault_gun,False,7,False
KS08724,1.0,assault_gun,False,7,False
KS08725,0.0,assault_gun,False,7,False
KS08800,14.0,assault_gun,False,8D,False
KS08801,30.0,assault_gun,False,5,False
KS08803,0.0,assault_gun,False,7,False
KS08900,30.0,assault_gun,False,9B,False
KS08901,24.0,assault_gun,False,2,True
KS08902,0.0,assault_gun,False,7,False
KS08903,0.0,assault_gun,False,7,False
KS08904,0.0,assault_gun,False,7,False
KS08905,0.0,assault_gun,False,7,False
KS08906,0.0,assault_gun,False,7,False
KS08907,0.0,assault_gun,False,7,False
KS08908,0.0,assault_gun,False,7,False
KS08909,0.0,assault_gun,False,7,False
KS08910,0.0,assault_gun,False,7,False
KS08912,0.0,assault_gun,False,7,False
KS08913,0.0,assault_gun,False,7,False
KS08917,0.0,assault_gun,False,7,False
KS08918,0.0,assault_gun,False,7,False
KS08919,0.0,assault_gun,False,7,False
KS08920,0.0,assault_gun,False,7,False
KS09000,2.0,assault_gun,False,8D,False
KS09001,0.0,assault_gun,False,7,False
KS09100,10.0,assault_gun,False,8D,False
KS09101,19.0,assault_gun,False,6,False
KS09200,4.0,assault_gun,False,8D,False
KS09201,0.0,assault_gun,False,7,False
KS09300,8.0,assault_gun,False,8D,False
KS09301,4.0,assault_gun,False,7,False
KS09302,4.0,assault_gun,False,7,False
KS09303,0.0,assault_gun,False,7,False
KS09400,5.0,assault_gun,False,8D,False
KS09500,16.0,assault_gun,False,8D,False
KS09501,2.0,assault_gun,False,6,False
KS09600,15.0,assault_gun,False,9D,False
KS09601,16.0,assault_gun,False,6,False
KS09602,1.0,assault_gun,False,7,False
KS09603,11.0,assault_gun,False,6,False
KS09604,4.0,assault_gun,False,7,False
KS09605,3.0,assault_gun,False,7,False
KS09606,1.0,assault_gun,False,7,False
KS09607,0.0,assault_gun,False,7,False
KS09608,0.0,assault_gun,False,7,False
KS09611,0.0,assault_gun,False,7,False
KS09700,9.0,assault_gun,False,8D,False
KS09701,18.0,assault_gun,False,6,False
KS09800,6.0,assault_gun,False,8D,False
KS09801,4.0,assault_gun,False,7,False
KS09900,16.0,assault_gun,False,9D,False
KS09901,0.0,assault_gun,False,7,False
KS09902,1.0,assault_gun,False,7,False
KS09903,0.0,assault_gun,False,7,False
KS09905,0.0,assault_gun,False,7,False
KS10000,2.0,assault_gun,False,8D,False
KS10001,0.0,assault_gun,False,7,False
KS10100,9.0,assault_gun,False,8D,False
KS10101,0.0,assault_gun,False,7,False
KS10200,6.0,assault_gun,False,8D,False
KS10300,8.0,assault_gun,False,8D,False
KS10301,10.0,assault_gun,False,7,False
KS10302,13.0,assault_gun,False,7,False
KS10400,8.0,assault_gun,False,8D,False
KS10401,4.0,assault_gun,False,7,False
KS10500,13.0,assault_gun,False,9D,False
KS10501,19.0,assault_gun,False,6,False
KS10502,23.0,assault_gun,False,2,True
KS10503,16.0,assault_gun,False,6,False
KS10504,6.0,assault_gun,False,7,False
KS10505,1.0,assault_gun,False,9D,False
KS10507,0.0,assault_gun,False,7,False
KS10511,0.0,assault_gun,False,,
KS10512,0.0,assault_gun,False,7,False
KSDI001,0.0,assault_gun,False,7,False
KSDI002,1.0,assault_gun,False,7,False
KSDI050,0.0,assault_gun,False,7,False
KSDI051,0.0,assault_gun,False,7,False
KSDI052,0.0,assault_gun,False,7,False
KSKBI00,6.0,assault_gun,False,9D,False
KSKHP00,17.0,assault_gun,False,8D,False
KSKHP01,1.0,assault_gun,False,,
KSKHP02,1.0,assault_gun,False,,
KSKHP03,0.0,assault_gun,False,,
KSKHP04,0.0,assault_gun,False,,
KSKHP05,0.0,assault_gun,False,,
KSKHP06,0.0,assault_gun,False,,
KSKHP07,1.0,assault_gun,False,,
KSKHP08,0.0,assault_gun,False,,
KSKHP09,0.0,assault_gun,False,,
KSKHP10,0.0,assault_gun,False,,
KSKHPQ0,0.0,assault_gun,False,,
KSKPAQ0,0.0,assault_gun,False,7,False
KY00100,2.0,assault_gun,False,8C,False
KY00101,5.0,assault_gun,False,6,False
KY00103,0.0,assault_gun,False,8D,False
KY001SP,14.0,assault_gun,False,8D,False
KY00200,4.0,assault_gun,False,9C,False
KY00201,9.0,assault_gun,False,6,False
KY002SP,11.0,assault_gun,False,9D,False
KY00300,4.0,assault_gun,False,8C,False
KY00301,8.0,assault_gun,False,5,False
KY00302,0.0,assault_gun,False,8D,False
KY003SP,8.0,assault_gun,False,8D,False
KY00400,5.0,assault_gun,False,8D,False
KY00401,0.0,assault_gun,False,7,False
KY00402,0.0,assault_gun,False,7,False
KY00403,1.0,assault_gun,False,7,False
KY004SP,7.0,assault_gun,False,8D,False
KY00500,10.0,assault_gun,False,8B,False
KY00501,10.0,assault_gun,False,5,False
KY00502,2.0,assault_gun,False,7,False
KY00503,0.0,assault_gun,False,7,False
KY00511,0.0,assault_gun,False,8D,False
KY005SP,9.0,assault_gun,False,8D,False
KY00600,2.0,assault_gun,False,8C,False
KY00601,1.0,assault_gun,False,7,False
KY006SP,9.0,assault_gun,False,8D,False
KY00700,10.0,assault_gun,False,8C,False
KY00701,17.0,assault_gun,False,6,False
KY00702,6.0,assault_gun,False,7,False
KY00707,0.0,assault_gun,False,7,False
KY007SP,15.0,assault_gun,False,8D,False
KY00800,20.0,assault_gun,False,9B,False
KY00801,17.0,assault_gun,False,9D,False
KY00802,26.0,assault_gun,False,4,False
KY00803,2.0,assault_gun,False,6,False
KY00805,0.0,assault_gun,False,7,False
KY008SP,3.0,assault_gun,False,9D,False
KY00900,5.0,assault_gun,False,9D,False
KY00901,17.0,assault_gun,False,6,False
KY00902,1.0,assault_gun,False,7,False
KY00903,0.0,assault_gun,False,7,False
KY009SP,13.0,assault_gun,False,9D,False
KY01000,6.0,assault_gun,False,9B,False
KY01001,21.0,assault_gun,False,5,False
KY01002,1.0,assault_gun,False,7,False
KY01003,0.0,assault_gun,False,9D,False
KY01004,0.0,assault_gun,False,7,False
KY01007,0.0,assault_gun,False,9D,False
KY010SP,12.0,assault_gun,False,9D,False
KY01100,2.0,assault_gun,False,8C,False
KY01101,20.0,assault_gun,False,5,False
KY01102,2.0,assault_gun,False,7,False
KY01103,0.0,assault_gun,False,7,False
KY011SP,8.0,assault_gun,False,8D,False
KY01200,4.0,assault_gun,False,9D,False
KY01201,1.0,assault_gun,False,7,False
KY01202,0.0,assault_gun,False,7,False
KY012SP,5.0,assault_gun,False,9D,False
KY01300,1.0,assault_gun,False,8C,False
KY01301,3.0,assault_gun,False,7,False
KY013SP,15.0,assault_gun,False,8D,False
KY01400,8.0,assault_gun,False,8C,False
KY01401,1.0,assault_gun,False,7,False
KY01402,1.0,assault_gun,False,7,False
KY01403,1.0,assault_gun,False,7,False
KY014SP,7.0,assault_gun,False,8D,False
KY01500,13.0,assault_gun,False,9B,False
KY01501,9.0,assault_gun,False,5,False
KY01502,0.0,assault_gun,False,7,False
KY01503,7.0,assault_gun,False,5,False
KY01504,0.0,assault_gun,False,9D,False
KY01505,4.0,assault_gun,False,6,False
KY01506,1.0,assault_gun,False,6,False
KY01507,0.0,assault_gun,False,7,False
KY01510,0.0,assault_gun,False,9D,False
KY015SP,14.0,assault_gun,False,9D,False
KY01600,7.0,assault_gun,False,9C,False
KY01601,1.0,assault_gun,False,7,False
KY016SP,8.0,assault_gun,False,9D,False
KY01700,10.0,assault_gun,False,8D,False
KY01701,19.0,assault_gun,False,6,False
KY017SP,3.0,assault_gun,False,8D,False
KY01800,19.0,assault_gun,False,8C,False
KY01801,14.0,assault_gun,False,5,False
KY01802,4.0,assault_gun,False,7,False
KY018SP,9.0,assault_gun,False,8D,False
KY01900,0.0,assault_gun,False,9D,False
KY01901,3.0,assault_gun,False,6,False
KY01902,11.0,assault_gun,False,9C,False
KY01903,5.0,assault_gun,False,6,False
KY01904,6.0,assault_gun,False,5,False
KY01905,4.0,assault_gun,False,6,False
KY01906,23.0,assault_gun,False,5,False
KY01907,2.0,assault_gun,False,6,False
KY01908,0.0,assault_gun,False,6,False
KY01909,1.0,assault_gun,False,6,False
KY01910,0.0,assault_gun,False,7,False
KY01912,1.0,assault_gun,False,6,False
KY01913,0.0,assault_gun,False,7,False
KY01914,0.0,assault_gun,False,7,False
KY01915,0.0,assault_gun,False,7,False
KY01916,0.0,assault_gun,False,7,False
KY019SP,1.0,assault_gun,False,9D,False
KY02000,2.0,assault_gun,False,8D,False
KY02001,0.0,assault_gun,False,7,False
KY020SP,11.0,assault_gun,False,8D,False
KY02100,1.0,assault_gun,False,8D,False
KY02101,10.0,assault_gun,False,6,False
KY021SP,7.0,assault_gun,False,8D,False
KY02200,6.0,assault_gun,False,8C,False
KY02201,6.0,assault_gun,False,6,False
KY02202,5.0,assault_gun,False,7,False
KY02203,0.0,assault_gun,False,8D,False
KY022SP,15.0,assault_gun,False,8D,False
KY02300,6.0,assault_gun,False,8C,False
KY02301,2.0,assault_gun,False,7,False
KY023SP,9.0,assault_gun,False,8D,False
KY02400,16.0,assault_gun,False,9B,False
KY02401,31.0,assault_gun,False,4,False
KY02402,0.0,assault_gun,False,7,False
KY02403,0.0,assault_gun,False,7,False
KY02404,10.0,assault_gun,False,9D,False
KY02405,10.0,assault_gun,False,6,False
KY02406,2.0,assault_gun,False,7,False
KY024SP,10.0,assault_gun,False,9D,False
KY02500,7.0,assault_gun,False,9C,False
KY02501,20.0,assault_gun,False,5,False
KY02504,0.0,assault_gun,False,9D,False
KY025SP,9.0,assault_gun,False,9D,False
KY02600,13.0,assault_gun,False,8C,False
KY02601,6.0,assault_gun,False,7,False
KY02602,0.0,assault_gun,False,8D,False
KY026SP,15.0,assault_gun,False,8D,False
KY02700,9.0,assault_gun,False,8D,False
KY02701,0.0,assault_gun,False,7,False
KY027SP,9.0,assault_gun,False,8D,False
KY02800,2.0,assault_gun,False,8D,False
KY02801,3.0,assault_gun,False,6,False
KY028SP,5.0,assault_gun,False,8D,False
KY02900,2.0,assault_gun,False,8D,False
KY02901,1.0,assault_gun,False,7,False
KY029SP,3.0,assault_gun,False,8D,False
KY03000,25.0,assault_gun,False,9B,False
KY03001,32.0,assault_gun,False,3,False
KY030SP,10.0,assault_gun,False,9D,False
KY03100,1.0,assault_gun,False,9C,False
KY03101,0.0,assault_gun,False,7,False
KY031SP,11.0,assault_gun,False,9D,False
