firearm_ind,agency_ori_7,decade,Black/Hispanic,White,diff
0,IN00201,1980,0.631578947368421,0.5333333333333333,-0.098
0,IN00201,1990,0.64,0.6756756756756757,0.036
0,IN00201,2000,0.7,0.7297297297297297,0.03
0,IN00201,2010,0.8461538461538461,0.7916666666666666,-0.054
0,INIPD00,1980,0.7083333333333334,0.648936170212766,-0.059
0,INIPD00,1990,0.6558441558441559,0.7264150943396226,0.071
0,INIPD00,2000,0.6888888888888889,0.7037037037037037,0.015
0,INIPD00,2010,0.7590361445783133,0.7733333333333333,0.014
0,LA00901,1980,0.8117647058823529,0.56,-0.252
0,LA00901,1990,0.7796610169491526,0.7,-0.08
0,LA00901,2000,0.8285714285714286,0.7368421052631579,-0.092
0,LA00901,2010,0.8611111111111112,0.5,-0.361
0,LA01702,1980,0.8076923076923077,0.6,-0.208
0,LA01702,1990,0.8048780487804879,0.7083333333333334,-0.097
0,LA01702,2000,0.7307692307692307,0.7894736842105263,0.059
0,LA01702,2010,0.85,0.7647058823529411,-0.085
0,LANPD00,1980,0.5245901639344263,0.3945578231292517,-0.13
0,LANPD00,1990,0.45514950166112955,0.40963855421686746,-0.046
0,LANPD00,2000,0.5,0.3958333333333333,-0.104
0,LANPD00,2010,0.5978260869565217,0.5,-0.098
0,MA00718,1980,0.9743589743589743,0.972972972972973,-0.001
0,MA00718,1990,0.6060606060606061,0.8205128205128205,0.214
0,MA00718,2000,0.8,0.868421052631579,0.068
0,MA00718,2010,0.7272727272727273,0.7391304347826086,0.012
0,MA01301,1980,0.626984126984127,0.5028248587570622,-0.124
0,MA01301,1990,0.5131578947368421,0.3939393939393939,-0.119
0,MA01301,2000,0.5189873417721519,0.6222222222222222,0.103
0,MA01301,2010,0.6724137931034483,0.7941176470588235,0.122
0,MDBPD00,1980,0.6948640483383686,0.6381909547738693,-0.057
0,MDBPD00,1990,0.6452145214521452,0.6934306569343066,0.048
0,MDBPD00,2000,0.5921658986175116,0.5643564356435643,-0.028
0,MDBPD00,2010,0.5454545454545454,0.6545454545454545,0.109
0,MI33519,1980,0.7,0.5185185185185185,-0.181
0,MI33519,1990,0.8,0.7916666666666666,-0.008
0,MI33519,2000,0.9090909090909091,0.8620689655172413,-0.047
0,MI33519,2010,0.9090909090909091,0.8571428571428571,-0.052
0,MI82349,1980,0.6453488372093024,0.5426997245179064,-0.103
0,MI82349,1990,0.6606425702811245,0.6142131979695431,-0.046
0,MI82349,2000,0.5273556231003039,0.5779816513761468,0.051
0,MI82349,2010,0.5763157894736842,0.620253164556962,0.044
0,MN02711,1980,0.8253968253968254,0.6302521008403361,-0.195
0,MN02711,1990,0.8089887640449438,0.6346153846153846,-0.174
0,MN02711,2000,0.7843137254901961,0.7692307692307693,-0.015
0,MN02711,2010,0.5846153846153846,0.7222222222222222,0.138
0,MN06209,1980,0.9130434782608695,0.6851851851851852,-0.228
0,MN06209,1990,0.7105263157894737,0.8297872340425532,0.119
0,MN06209,2000,0.9310344827586207,0.9583333333333334,0.027
0,MN06209,2010,0.8571428571428571,0.7857142857142857,-0.071
0,MOKPD00,1980,0.5748987854251012,0.5138888888888888,-0.061
0,MOKPD00,1990,0.6094420600858369,0.5988372093023255,-0.011
0,MOKPD00,2000,0.72,0.6627906976744186,-0.057
0,MOKPD00,2010,0.9,0.859375,-0.041
0,MOSPD00,1980,0.5034965034965035,0.5,-0.003
0,MOSPD00,1990,0.5253807106598984,0.5378151260504201,0.012
0,MOSPD00,2000,0.6559139784946236,0.6181818181818182,-0.038
0,MOSPD00,2010,0.5652173913043478,0.5925925925925926,0.027
0,NC02601,1980,0.8064516129032258,0.42857142857142855,-0.378
0,NC02601,1990,0.7575757575757576,0.375,-0.383
0,NC02601,2000,0.35,0.6842105263157895,0.334
0,NC02601,2010,0.38461538461538464,0.5384615384615384,0.154
0,NC03201,1980,0.851063829787234,0.5714285714285714,-0.28
0,NC03201,1990,0.65,0.7142857142857143,0.064
0,NC03201,2000,0.575,0.65,0.075
0,NC03201,2010,0.8260869565217391,0.6666666666666666,-0.159
0,NC03402,1980,0.7121212121212122,0.7777777777777778,0.066
0,NC03402,1990,0.6956521739130435,0.8181818181818182,0.123
0,NC03402,2000,0.85,0.7,-0.15
0,NC03402,2010,0.75,0.6666666666666666,-0.083
0,NC04102,1980,0.813953488372093,0.84,0.026
0,NC04102,1990,0.7735849056603774,0.6818181818181818,-0.092
0,NC04102,2000,0.5686274509803921,0.7096774193548387,0.141
0,NC04102,2010,0.6666666666666666,0.6923076923076923,0.026
0,NC06001,1980,0.776595744680851,0.5098039215686274,-0.267
0,NC06001,1990,0.6936416184971098,0.6153846153846154,-0.078
0,NC06001,2000,0.6160714285714286,0.84,0.224
0,NC06001,2010,0.8539325842696629,0.8214285714285714,-0.033
0,NC09201,1980,0.9433962264150944,0.8571428571428571,-0.086
0,NC09201,1990,0.8441558441558441,0.8823529411764706,0.038
0,NC09201,2000,0.9090909090909091,0.76,-0.149
0,NC09201,2010,0.9090909090909091,0.6923076923076923,-0.217
0,NJ00906,1980,0.6097560975609756,0.550561797752809,-0.059
0,NJ00906,1990,0.803030303030303,0.8571428571428571,0.054
0,NJ00906,2000,0.7872340425531915,0.7727272727272727,-0.015
0,NJ00906,2010,0.8260869565217391,0.85,0.024
0,NJ01608,1980,0.8292682926829268,0.8051948051948052,-0.024
0,NJ01608,1990,0.7674418604651163,0.7560975609756098,-0.011
0,NJ01608,2000,0.8275862068965517,0.8461538461538461,0.019
0,NJ01608,2010,0.8571428571428571,0.7,-0.157
0,NJNPD00,1980,0.5886363636363636,0.4900662251655629,-0.099
0,NJNPD00,1990,0.6623376623376623,0.5714285714285714,-0.091
0,NJNPD00,2000,0.704,0.6904761904761905,-0.014
0,NJNPD00,2010,0.6363636363636364,0.5806451612903226,-0.056
0,NM00101,1980,0.55,0.6105263157894737,0.061
0,NM00101,1990,0.8125,0.5987261146496815,-0.214
0,NM00101,2000,0.7333333333333333,0.65,-0.083
0,NM00101,2010,0.8333333333333334,0.8354430379746836,0.002
0,NV00201,1980,0.6666666666666666,0.4854771784232365,-0.181
0,NV00201,1990,0.6190476190476191,0.5361842105263158,-0.083
0,NV00201,2000,0.67,0.6619318181818182,-0.008
0,NV00201,2010,0.7753623188405797,0.8074866310160428,0.032
0,NY01401,1980,0.7301587301587301,0.6438356164383562,-0.086
0,NY01401,1990,0.5071428571428571,0.5316455696202531,0.025
0,NY01401,2000,0.5188679245283019,0.7021276595744681,0.183
0,NY01401,2010,0.625,0.8333333333333334,0.208
0,NY02701,1980,0.8367346938775511,0.7903225806451613,-0.046
0,NY02701,1990,0.7289719626168224,0.6981132075471698,-0.031
0,NY02701,2000,0.6176470588235294,0.6976744186046512,0.08
0,NY02701,2010,0.704225352112676,0.75,0.046
0,NY03030,1980,0.6030138339920948,0.5108887580929958,-0.092
0,NY03030,1990,0.40653950953678475,0.40455696202531644,-0.002
0,NY03030,2000,0.5582450832072617,0.5155746509129968,-0.043
0,NY03030,2010,0.7763023493360572,0.8342245989304813,0.058
0,OH04807,1980,0.8378378378378378,0.7066666666666667,-0.131
0,OH04807,1990,0.691358024691358,0.6507936507936508,-0.041
0,OH04807,2000,0.7954545454545454,0.7551020408163265,-0.04
0,OH04807,2010,0.75,0.8717948717948718,0.122
0,OH05702,1980,0.6864406779661016,0.6571428571428571,-0.029
0,OH05702,1990,0.6837606837606838,0.723404255319149,0.04
0,OH05702,2000,0.46078431372549017,0.6122448979591837,0.151
0,OH05702,2010,0.8064516129032258,0.7,-0.106
0,OH07701,1980,0.7936507936507936,0.7666666666666667,-0.027
0,OH07701,1990,0.7333333333333333,0.8461538461538461,0.113
0,OH07701,2000,0.639344262295082,0.7894736842105263,0.15
0,OH07701,2010,0.7297297297297297,0.9777777777777777,0.248
0,OHCIP00,1980,0.901840490797546,0.7685185185185185,-0.133
0,OHCIP00,1990,0.8376068376068376,0.7307692307692307,-0.107
0,OHCIP00,2000,0.7049180327868853,0.696969696969697,-0.008
0,OHCIP00,2010,0.8409090909090909,0.9047619047619048,0.064
0,OHCLP00,1980,0.685,0.6779661016949152,-0.007
0,OHCLP00,1990,0.7086330935251799,0.7008547008547008,-0.008
0,OHCLP00,2000,0.49433962264150944,0.7288135593220338,0.234
0,OHCLP00,2010,0.4146341463414634,0.52,0.105
0,OHCOP00,1980,0.7607361963190185,0.6838709677419355,-0.077
0,OHCOP00,1990,0.5846153846153846,0.6016949152542372,0.017
0,OHCOP00,2000,0.7094017094017094,0.6293103448275862,-0.08
0,OHCOP00,2010,0.7204301075268817,0.696969696969697,-0.023
0,OK05506,1980,0.8235294117647058,0.7628205128205128,-0.061
0,OK05506,1990,0.7228915662650602,0.7592592592592593,0.036
0,OK05506,2000,0.8115942028985508,0.7238095238095238,-0.088
0,OK05506,2010,0.8253968253968254,0.8351648351648352,0.01
0,OK07205,1980,0.7441860465116279,0.6129032258064516,-0.131
0,OK07205,1990,0.7333333333333333,0.8375,0.104
0,OK07205,2000,0.8548387096774194,0.8383838383838383,-0.016
0,OK07205,2010,0.7837837837837838,0.873015873015873,0.089
0,OR02602,1980,0.6206896551724138,0.609271523178808,-0.011
0,OR02602,1990,0.75,0.7181818181818181,-0.032
0,OR02602,2000,0.7272727272727273,0.6986301369863014,-0.029
0,OR02602,2010,0.6666666666666666,0.8444444444444444,0.178
0,PAPEP00,1980,0.781195079086116,0.6824512534818942,-0.099
0,PAPEP00,1990,0.76,0.7372549019607844,-0.023
0,PAPEP00,2000,0.6991525423728814,0.7132352941176471,0.014
0,PAPEP00,2010,0.7350157728706624,0.7738095238095238,0.039
0,PAPPD00,1980,0.8442622950819673,0.7538461538461538,-0.09
0,PAPPD00,1990,0.8045977011494253,0.7090909090909091,-0.096
0,PAPPD00,2000,0.7605633802816901,0.7241379310344828,-0.036
0,PAPPD00,2010,0.696969696969697,0.7,0.003
0,RI00409,1980,0.6666666666666666,0.6885245901639344,0.022
0,RI00409,1990,0.6666666666666666,0.6590909090909091,-0.008
0,RI00409,2000,0.7272727272727273,0.45714285714285713,-0.27
0,RI00409,2010,0.8333333333333334,0.7916666666666666,-0.042
0,TN01901,1980,0.7394957983193278,0.6518518518518519,-0.088
0,TN01901,1990,0.7307692307692307,0.6587301587301587,-0.072
0,TN01901,2000,0.7435897435897436,0.7964601769911505,0.053
0,TN01901,2010,0.8275862068965517,0.8955223880597015,0.068
0,TN04701,1980,0.675,0.68,0.005
0,TN04701,1990,0.7931034482758621,0.6666666666666666,-0.126
0,TN04701,2000,0.9615384615384616,0.84,-0.122
0,TN04701,2010,0.6818181818181818,0.9230769230769231,0.241
0,TNMPD00,1980,0.8611111111111112,0.7333333333333333,-0.128
0,TNMPD00,1990,0.7838616714697406,0.7027027027027027,-0.081
0,TNMPD00,2000,0.8169398907103825,0.8192771084337349,0.002
0,TNMPD00,2010,0.7777777777777778,0.7777777777777778,0.0
0,TX15202,1980,0.6346153846153846,0.6666666666666666,0.032
0,TX15202,1990,0.875,0.6206896551724138,-0.254
0,TX15202,2000,0.78,0.8,0.02
0,TX15202,2010,0.9166666666666666,0.9090909090909091,-0.008
0,TX17802,1980,0.8924731182795699,0.6956521739130435,-0.197
0,TX17802,1990,0.7945205479452054,0.75,-0.045
0,TX17802,2000,0.8928571428571429,0.8333333333333334,-0.06
0,TX17802,2010,0.8666666666666667,0.625,-0.242
0,TX22001,1980,0.7058823529411765,0.7333333333333333,0.027
0,TX22001,1990,0.7894736842105263,0.75,-0.039
0,TX22001,2000,0.7619047619047619,0.8,0.038
0,TX22001,2010,0.6470588235294118,0.7142857142857143,0.067
0,TX22012,1980,0.7081339712918661,0.5754189944134078,-0.133
0,TX22012,1990,0.6010362694300518,0.5963302752293578,-0.005
0,TX22012,2000,0.7333333333333333,0.7628865979381443,0.03
0,TX22012,2010,0.8837209302325582,0.9523809523809523,0.069
0,TX22701,1980,0.7714285714285715,0.7523809523809524,-0.019
0,TX22701,1990,0.7777777777777778,0.8953488372093024,0.118
0,TX22701,2000,0.9178082191780822,0.8548387096774194,-0.063
0,TX22701,2010,0.8970588235294118,0.8979591836734694,0.001
0,TXDPD00,1980,0.6259541984732825,0.4700854700854701,-0.156
0,TXDPD00,1990,0.5972222222222222,0.5248618784530387,-0.072
0,TXDPD00,2000,0.5630252100840336,0.4461538461538462,-0.117
0,TXDPD00,2010,0.5727699530516432,0.5151515151515151,-0.058
0,TXHPD00,1980,0.6966824644549763,0.5736607142857143,-0.123
0,TXHPD00,1990,0.7243401759530792,0.6193771626297578,-0.105
0,TXHPD00,2000,0.6825657894736842,0.6455696202531646,-0.037
0,TXHPD00,2010,0.7443037974683544,0.7582417582417582,0.014
0,TXSPD00,1980,0.5841346153846154,0.5311203319502075,-0.053
0,TXSPD00,1990,0.5371621621621622,0.48130841121495327,-0.056
0,TXSPD00,2000,0.6653225806451613,0.6015625,-0.064
0,TXSPD00,2010,0.6700507614213198,0.6981132075471698,0.028
0,VA11600,1980,0.9180327868852459,0.8,-0.118
0,VA11600,1990,0.8541666666666666,0.875,0.021
0,VA11600,2000,0.75,1.0,0.25
0,VA11600,2010,0.7142857142857143,0.75,0.036
0,VA12200,1980,0.6762589928057554,0.39655172413793105,-0.28
0,VA12200,1990,0.4744525547445255,0.4791666666666667,0.005
0,VA12200,2000,0.7058823529411765,0.75,0.044
0,VA12200,2010,0.7948717948717948,0.9166666666666666,0.122
0,VA12800,1980,0.9130434782608695,0.8387096774193549,-0.074
0,VA12800,1990,1.0,0.9152542372881356,-0.085
0,VA12800,2000,0.95,0.9393939393939394,-0.011
0,VA12800,2010,1.0,1.0,0.0
0,WASPD00,1980,0.686046511627907,0.5443786982248521,-0.142
0,WASPD00,1990,0.5692307692307692,0.6363636363636364,0.067
0,WASPD00,2000,0.7380952380952381,0.7321428571428571,-0.006
0,WASPD00,2010,0.7692307692307693,0.7222222222222222,-0.047
0,WIMPD00,1980,0.8131313131313131,0.8235294117647058,0.01
0,WIMPD00,1990,0.6796407185628742,0.6940298507462687,0.014
0,WIMPD00,2000,0.9030303030303031,0.8648648648648649,-0.038
0,WIMPD00,2010,0.9166666666666666,0.9038461538461539,-0.013
1,AK00101,1980,0.9333333333333333,0.7534246575342466,-0.18
1,AK00101,1990,0.7333333333333333,0.873015873015873,0.14
1,AK00101,2000,0.8214285714285714,0.8048780487804879,-0.017
1,AK00101,2010,0.7931034482758621,0.7,-0.093
1,AR06002,1980,0.8440860215053764,0.7538461538461538,-0.09
1,AR06002,1990,0.6616541353383458,0.765625,0.104
1,AR06002,2000,0.5967741935483871,0.6567164179104478,0.06
1,AR06002,2010,0.6294416243654822,0.7555555555555555,0.126
1,AZ00713,1980,0.8,0.8888888888888888,0.089
1,AZ00713,1990,0.6666666666666666,0.9090909090909091,0.242
1,AZ00713,2000,0.5542168674698795,0.7692307692307693,0.215
1,AZ00713,2010,0.5740740740740741,0.9,0.326
1,AZ00723,1980,0.6611570247933884,0.7063953488372093,0.045
1,AZ00723,1990,0.4180238870792617,0.6064356435643564,0.188
1,AZ00723,2000,0.3210332103321033,0.4486486486486487,0.128
1,AZ00723,2010,0.40089086859688194,0.5841584158415841,0.183
1,AZ01003,1980,0.7068965517241379,0.7289719626168224,0.022
1,AZ01003,1990,0.7288135593220338,0.7087378640776699,-0.02
1,AZ01003,2000,0.5179282868525896,0.73,0.212
1,AZ01003,2010,0.5481481481481482,0.7090909090909091,0.161
1,CA00109,1980,0.6666666666666666,0.6533333333333333,-0.013
1,CA00109,1990,0.43208430913348944,0.5,0.068
1,CA00109,2000,0.2799442896935933,0.23478260869565218,-0.045
1,CA00109,2010,0.3655536028119508,0.4,0.034
1,CA01005,1980,0.6923076923076923,0.7857142857142857,0.093
1,CA01005,1990,0.4953271028037383,0.5797101449275363,0.084
1,CA01005,2000,0.47767857142857145,0.4791666666666667,0.001
1,CA01005,2010,0.5311004784688995,0.6363636363636364,0.105
1,CA01502,1980,0.6739130434782609,0.6153846153846154,-0.059
1,CA01502,1990,0.609375,0.8461538461538461,0.237
1,CA01502,2000,0.49612403100775193,0.5833333333333334,0.087
1,CA01502,2010,0.35294117647058826,0.7727272727272727,0.42
1,CA01941,1980,0.6538461538461539,0.6846846846846847,0.031
1,CA01941,1990,0.4354166666666667,0.547945205479452,0.113
1,CA01941,2000,0.299625468164794,0.6,0.3
1,CA01941,2010,0.3111111111111111,0.46153846153846156,0.15
1,CA01942,1980,0.6896212493851451,0.6898803046789989,0.0
1,CA01942,1990,0.658751574024105,0.6925996204933587,0.034
1,CA01942,2000,0.53473623522629,0.6140350877192983,0.079
1,CA01942,2010,0.42140026420079263,0.723404255319149,0.302
1,CA03313,1980,0.6296296296296297,0.7446808510638298,0.115
1,CA03313,1990,0.44715447154471544,0.7954545454545454,0.348
1,CA03313,2000,0.5714285714285714,0.8095238095238095,0.238
1,CA03313,2010,0.4375,0.8461538461538461,0.409
1,CA03404,1980,0.7548387096774194,0.8598130841121495,0.105
1,CA03404,1990,0.6511627906976745,0.8255813953488372,0.174
1,CA03404,2000,0.671875,0.66,-0.012
1,CA03404,2010,0.6595744680851063,0.6,-0.06
1,CA03610,1980,0.689873417721519,0.7288135593220338,0.039
1,CA03610,1990,0.5287671232876713,0.5735294117647058,0.045
1,CA03610,2000,0.5371621621621622,0.5769230769230769,0.04
1,CA03610,2010,0.32051282051282054,0.5833333333333334,0.263
1,CA03711,1980,0.659016393442623,0.7171717171717171,0.058
1,CA03711,1990,0.39293598233995586,0.6126126126126126,0.22
1,CA03711,2000,0.32669322709163345,0.7037037037037037,0.377
1,CA03711,2010,0.391304347826087,0.782608695652174,0.391
1,CA03801,1980,0.6648936170212766,0.6781609195402298,0.013
1,CA03801,1990,0.33121019108280253,0.46540880503144655,0.134
1,CA03801,2000,0.23787528868360278,0.4489795918367347,0.211
1,CA03801,2010,0.326271186440678,0.391304347826087,0.065
1,CA03905,1980,0.773109243697479,0.8181818181818182,0.045
1,CA03905,1990,0.6308411214953271,0.6923076923076923,0.061
1,CA03905,2000,0.5408805031446541,0.6785714285714286,0.138
1,CA03905,2010,0.3076923076923077,0.5384615384615384,0.231
1,CA04313,1980,0.7590361445783133,0.8717948717948718,0.113
1,CA04313,1990,0.6481481481481481,0.85,0.202
1,CA04313,2000,0.7078651685393258,0.875,0.167
1,CA04313,2010,0.6111111111111112,0.7777777777777778,0.167
1,CA04807,1980,0.9117647058823529,0.8333333333333334,-0.078
1,CA04807,1990,0.4716981132075472,0.6111111111111112,0.139
1,CA04807,2000,0.5185185185185185,0.5833333333333334,0.065
1,CA04807,2010,0.20224719101123595,0.5263157894736842,0.324
1,CA05002,1980,0.8666666666666667,0.8,-0.067
1,CA05002,1990,0.725,0.75,0.025
1,CA05002,2000,0.6666666666666666,0.7647058823529411,0.098
1,CA05002,2010,0.5208333333333334,0.7916666666666666,0.271
1,CO00101,1980,0.72,0.6785714285714286,-0.041
1,CO00101,1990,0.75,0.84,0.09
1,CO00101,2000,0.6458333333333334,0.7017543859649122,0.056
1,CO00101,2010,0.6862745098039216,0.7916666666666666,0.105
1,CO02101,1980,0.9444444444444444,0.8666666666666667,-0.078
1,CO02101,1990,0.7333333333333333,0.8115942028985508,0.078
1,CO02101,2000,0.8214285714285714,0.9032258064516129,0.082
1,CO02101,2010,0.7857142857142857,0.9111111111111111,0.125
1,CODPD00,1980,0.7212389380530974,0.7232704402515723,0.002
1,CODPD00,1990,0.56,0.7439024390243902,0.184
1,CODPD00,2000,0.5096153846153846,0.5473684210526316,0.038
1,CODPD00,2010,0.6021505376344086,0.6752136752136753,0.073
1,CT00015,1980,0.5454545454545454,0.6698113207547169,0.124
1,CT00015,1990,0.2583732057416268,0.23125,-0.027
1,CT00015,2000,0.2987012987012987,0.5208333333333334,0.222
1,CT00015,2010,0.3023255813953488,0.6842105263157895,0.382
1,CT00064,1980,0.7904761904761904,0.7380952380952381,-0.052
1,CT00064,1990,0.48,0.5384615384615384,0.058
1,CT00064,2000,0.3115942028985507,0.45161290322580644,0.14
1,CT00064,2010,0.38636363636363635,0.27586206896551724,-0.111
1,CT00093,1980,0.6555555555555556,0.8461538461538461,0.191
1,CT00093,1990,0.5746268656716418,0.6666666666666666,0.092
1,CT00093,2000,0.6,0.6,0.0
1,CT00093,2010,0.45,0.46153846153846156,0.012
1,GA02503,1980,0.8407643312101911,0.6153846153846154,-0.225
1,GA02503,1990,0.49732620320855614,0.6129032258064516,0.116
1,GA02503,2000,0.42346938775510207,0.44,0.017
1,GA02503,2010,0.4461538461538462,0.5142857142857142,0.068
1,GA10601,1980,0.9047619047619048,0.7297297297297297,-0.175
1,GA10601,1990,0.8089887640449438,0.896551724137931,0.088
1,GA10601,2000,0.7526881720430108,0.696969696969697,-0.056
1,GA10601,2010,0.6111111111111112,0.8,0.189
1,GAAPD00,1980,0.6151279199110122,0.5379310344827586,-0.077
1,GAAPD00,1990,0.5053956834532374,0.5447761194029851,0.039
1,GAAPD00,2000,0.29938650306748466,0.3153153153153153,0.016
1,GAAPD00,2010,0.3236363636363636,0.42424242424242425,0.101
1,IA07703,1980,0.8571428571428571,0.7407407407407407,-0.116
1,IA07703,1990,0.6470588235294118,0.8484848484848485,0.201
1,IA07703,2000,0.6428571428571429,0.7727272727272727,0.13
1,IA07703,2010,0.6857142857142857,0.9166666666666666,0.231
1,ILCPD00,1980,0.7160133444537115,0.6778846153846154,-0.038
